"find_id","hit_id","assignment_id","worker_id","original","updated","time","pitch","heading","trial","gen","zoom","find_time","invalid_count","valid_count"
11,"3G5RUKN2EB2X4PJRVM9LWYJ58R3N92","3VP0C6EFSGV7R8UMBGWAOTYNOIWM6K","A2QRWJO2OTLUG7","Find the bench.","Look for a white house with anSUV parked in the driveway.","2017-12-11 03:21:18+00",-3.002567935136952,317.8001321372809,1,0,1.8631333288356617,38.383,0,5
12,"3VP28W7DUMJ0MOON1WK71HCPL36FZ3","3L4PIM1GQTF078HKM7NJTJCQTFORYD","A1D55M2EPFWCET","Find a brown tarp.","Brown tarp is covering an object. It is located on a sidewalk near a red and yellow umbrella.","2017-12-11 03:21:19+00",-10.013876146818191,79.57906858314593,0,0,1.0000000000000002,45.253,0,6
13,"3VP28W7DUMJ0MOON1WK71HCPL36FZ3","3Z3ZLGNNSITZF45WK75TYZ68OST3QK","A2QRWJO2OTLUG7","Find a brown tarp.","Look tdown and right from the yellow M&M guy.","2017-12-11 03:22:59+00",-9.326025109156546,81.57274496961719,0,0,1.729453508466685,13.693,0,0
14,"3G5RUKN2EB2X4PJRVM9LWYJ58R3N92","3DZQRBDBSLEBSKK9CBUYTZL96GE3S9","A1D55M2EPFWCET","Find the bench.","the bench is located in front of a white house by a white truck.","2017-12-11 03:23:54+00",-0.4746957077098699,297.7763851136076,1,0,1.0000000000000002,104.425,0,5
15,"3G5RUKN2EB2X4PJRVM9LWYJ58R3N92","3HL8HNGX450O3H43N0V9DD5GHIUF9J","A19UJLX3X4YDI7","Find the bench.","There is no bench in this photo.","2017-12-11 03:24:36+00",-13.384097158529542,135.0669723371126,1,0,0.9999999999999997,8.33,0,0
16,"3Q7TKIAPOS9JJFTNVPY852Y6UHILDF","3QEMNNSB2XYNRE2EHX2ZBHBPAFQ7DO","A1D55M2EPFWCET","Find the yellow sign.","the yellow sign is shaped like a diamond on the side of the road.","2017-12-11 03:25:08+00",-2.082256454334356,61.85875172095817,2,0,1.0000000000000002,31.435,0,8
17,"3Q7TKIAPOS9JJFTNVPY852Y6UHILDF","36AHBNMV1RB66YYF46SZOUVMEEXYDE","A35K3YVCX1LVPE","Find the yellow sign.","It's a yellow sign with a animal on it. The sign is on the side of a road.","2017-12-11 03:25:26+00",-4.68253281156818,100.19333608335748,2,0,0.9999999999999997,103.043,8,0
18,"3Q7TKIAPOS9JJFTNVPY852Y6UHILDF","3LBXNTKX0RU533VONU1VJK5NLNPX9R","A19UJLX3X4YDI7","Find the yellow sign.","Yellow sign is on the right side of the road.","2017-12-11 03:25:32+00",-0.6076798894202966,62.32925529000986,2,0,0.9999999999999997,18.178,0,0
19,"3VP28W7DUMJ0MOON1WK71HCPL36FZ3","3HL8HNGX450O3H43N0V9DD5GHIT9FC","A3VQFSAH9OW4W7","Find a brown tarp.","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","2017-12-11 03:25:56+00",-12.406065086104164,81.12352540744838,0,0,1,31.485,0,0
20,"3Q7TKIAPOS9JJFTNVPY852Y6UHILDF","30ZX6P7VF8UT8Z50LH7FIOPU4J12JH","AT8WD9ENVE1J6","Find the yellow sign.","A yellow sign with a deer/llama/wild animal on it.","2017-12-11 03:26:50+00",-0.5871319506523776,67.31018959777235,2,0,2.2297444727376767,42.481,0,0
21,"3Q7TKIAPOS9JJFTNVPY852Y6UHILDF","3VNL7UK1XFI7NWDHL60Q4D6SBPXFTJ","A2V8LLZRTOP79S","Find the yellow sign.","Using the google map. ","2017-12-11 03:26:53+00",-43.22233365947415,69.94856832593715,2,0,0.3244086367453609,54.915,0,0
22,"31ODACBENTE0C1SIKK1THNJ05R1SQT","3FIJLY1B6U39V4KA4PR6Z35VMNOFPS","A1ZD8RU6YB0VEU","Find the yellow sign.","Its on the right side of the road ","2017-12-11 14:52:22+00",-1.155797737967717,62.15272225403621,2,1,0.3374440618894118,12.311,2,5
23,"31ODACBENTE0C1SIKK1THNJ05R1SQT","326O153BMIX80THO45G5HR36W36DEU","A1931U5JHX67RA","Find the yellow sign.","Turn to find the yellow sign.","2017-12-11 14:53:18+00",-0.7792630632974351,62.085671363940584,2,1,1,22.629,1,6
24,"31ODACBENTE0C1SIKK1THNJ05R1SQT","3OHYZ19UGC4WEDR1E9SZW2PEF2FOA7","A394GXC30A1YP6","Find the yellow sign.","Find the yellow street sign.","2017-12-11 14:53:24+00",-1.0001678184363243,62.2886184340423,2,1,0.9999999999999997,13.166,1,6
25,"3E24UO25QYPS4RH5YU6MRDS881MO6V","33CID57104SOO7PJS2XXHD7EENIL3R","A1ZD8RU6YB0VEU","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","Its right next to a food vendor that is wearing a blue shirt it is a brown tarp.","2017-12-11 14:53:32+00",-10.529601678807154,80.26519346789863,0,1,1,17.15,0,6
26,"3VI0PC2ZAXJ5N611ZHFCRQ5S55LXOY","3WQQ9FUS6ATYCV9DD63ZURJKIFW8BJ","A2S70WW1VAPKK8","The bench is on a brick patio in front of the white house with the tan roof that has a white SUV parked in the driveway.","There is a small American flag mailbox on the pole by the door to the left of the bench.","2017-12-11 14:54:26+00",-3.067176040388773,318.5748107254973,1,1,1.1755351334528985,39.16,0,5
27,"3VI0PC2ZAXJ5N611ZHFCRQ5S55LXOY","3TGOYF991XLB6RPWG0LZV9TX4RVUU2","A1ZD8RU6YB0VEU","The bench is on a brick patio in front of the white house with the tan roof that has a white SUV parked in the driveway.","It is a bench by the long driveway it is also under the windows and by the door to the house.","2017-12-11 14:54:34+00",-3.346607753535082,318.88470823220723,1,1,2.1098441234290295,27.122,0,5
28,"31ODACBENTE0C1SIKK1THNJ05R1SQT","3SEPORI8WNY8DH58GI3GC0WIZ6IAZV","A1SWTHM03SN731","Find the yellow sign.","Yellow sign is down the road away from any structures. ","2017-12-11 14:54:47+00",-1.7311752719745357,60.31004504433271,2,1,0,27.055,3,4
29,"31ODACBENTE0C1SIKK1THNJ05R1SQT","3NPI0JQDAO4JE92BZ9WVG7KWDWWTPE","A2S70WW1VAPKK8","Find the yellow sign.","There is a picture of a black animal on the yellow sign.","2017-12-11 14:55:00+00",-1.365396780405291,63.75054921865526,2,1,1,7.891,1,6
30,"3VI0PC2ZAXJ5N611ZHFCRQ5S55LXOY","308Q0PEVB8C8D86TO81UGAI8XBYI9R","ACSS93E03ZUGX","The bench is on a brick patio in front of the white house with the tan roof that has a white SUV parked in the driveway.","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door.","2017-12-11 14:55:50+00",-3.5971060196477964,317.3453273746287,1,1,0.9999999999999997,46.613,0,5
31,"3VI0PC2ZAXJ5N611ZHFCRQ5S55LXOY","3018Q3ZVOIPZBQJH6193QXUJQPZRAJ","APDMDOK5NEBYV","The bench is on a brick patio in front of the white house with the tan roof that has a white SUV parked in the driveway.","There is a bench in front of the window to the right of the front door of a white house with a tan roof and a short decorative tree to the left of the front door  The house in question is to the right of the white roofed, white house with a red car in the drive.  Both houses are on the left side of the street.","2017-12-11 14:56:06+00",-3.480027933378551,317.33633403298563,1,1,1,22.62,0,5
32,"3E24UO25QYPS4RH5YU6MRDS881MO6V","3G5W44VEU7HEYDJP2HSGL7J8TSIGKR","A1SWTHM03SN731","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","Man in blue jacket is sitting next to street on sidewalk in front of food cart. ","2017-12-11 14:56:56+00",-12.334447882012924,74.20082469236466,0,1,2.489607733136628,86.201,4,2
33,"3E24UO25QYPS4RH5YU6MRDS881MO6V","3FTOP5WARFNMCP2M6U31Z0WF7MTJ0S","A1GWRBXJ7HD5K3","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp. On the wall behind the brown tarp there's a picture of a yellow M&M's.","2017-12-11 14:57:21+00",-11.480025053005974,80.05379364322445,0,1,0.6522026477808733,53.835,0,6
34,"3E24UO25QYPS4RH5YU6MRDS881MO6V","39PAAFCODMZWJTZ7LL5UMZ9EZKXTVZ","A1BLQCLUALGX78","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","A man is sitting on a chair and his back is facing a big brown tarp. There are umbrellas right behind him, and there are other people sitting in chairs next to him. ","2017-12-11 14:58:00+00",-11.059012992719161,75.75869156404661,0,1,1.0000000000000002,36.912,1,5
35,"3E24UO25QYPS4RH5YU6MRDS881MO6V","3PJ71Z61R41XD2AVG1GOOB1MG9O91R","APDMDOK5NEBYV","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","On the left side of the street to the right of a vendor cart is a man in a blue jacket sitting to the left of an object, perhaps a cart or merchandise, that is wrapped in a brown tarp.","2017-12-11 14:58:05+00",-12.677473386356695,78.97027636100405,0,1,1.5840746228811184,31.431,1,5
36,"3E24UO25QYPS4RH5YU6MRDS881MO6V","3XCC1ODXDLARY6QYVX6PGX9OU7LRQQ","A2S70WW1VAPKK8","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","There is two umbrellas on the vendor stand. One is blue and yellow and the other in red and yellow. There is blue lettering on the sign. Behind the vendor stand there is a large building with the yellow m&m on the window.","2017-12-11 14:58:30+00",-11.757996415167426,68.32345303278785,0,1,0.13094452392238376,122.958,0,0
37,"3VI0PC2ZAXJ5N611ZHFCRQ5S55LXOY","3PWWM24LHSX4OI9HUDAOTYGGO9L28D","A2UQSO2N2PHI28","The bench is on a brick patio in front of the white house with the tan roof that has a white SUV parked in the driveway.","The house is with the white bench is besides the housed with a red car in the the driveway.","2017-12-11 15:10:55+00",-3.3886430747726592,318.02134503055663,1,1,1,51.076,0,5
38,"356TQKY9XEW8NZ8UANMI0524O7687F","3NAPMVF0ZWE0O44YK8IIFYKLDPP725","A1DJBDVXF6Z1KK","Turn to find the yellow sign.","Find the Sign that is ahead, it is yellow","2017-12-11 17:01:28+00",-1.692527049749387,61.05591378147886,2,2,0.2231941413020031,28.598,0,0
39,"341H3G5YFZD9PK9XYE1MYAPLF270ZC","3KIBXJ1WD5T2QQ0NQ05OQGSAKEKKOT","A1K19WHZZWON8N","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door. ","The house is on the opposite side of the road where you will begin. It is a white ranch style home with a tan roof and a bench in front on the driveway side. There is a white SUV in the driveway. There are two white columns on either side on the entryway.","2017-12-11 17:03:55+00",3.6149910206936227,242.67616007358313,1,2,1.0000000000000002,106.606,0,0
40,"3QGTX7BCHO18KRVYVK7YF5LCWAHZ5V","34Q075JO1XCFH8MIG5XVV00TD5501H","A1FQK51ECARQNK","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","A man sitting in a chair on the sidewalk underneath an umbrella colored red and yellow, with his back facing a large brown bundle.","2017-12-11 17:06:10+00",-8.230831700171692,62.18016448998926,0,2,1,51.366,0,0
41,"341H3G5YFZD9PK9XYE1MYAPLF270ZC","33SA9F9TRXT79ZHFL0LV9FSR3JOEWG","AAPRQ5DHT6X2R","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door. ","Just rotate the view and you can easily find the object","2017-12-11 17:07:05+00",-3.115405805490809,314.9066106842788,1,2,0.24414131298606379,66.28,0,0
42,"356TQKY9XEW8NZ8UANMI0524O7687F","3NQL1CS15R7S0FY1VRSTUG1TEMRYV5","A1IW8P2O4CK670","Turn to find the yellow sign.","Scan to the left to find the yellow sign.","2017-12-11 17:09:16+00",-1.5305524992033668,62.67551501163351,2,2,1,29.345,0,0
43,"356TQKY9XEW8NZ8UANMI0524O7687F","3ZSY5X72NXAODUDIGKELRSEOF6FROU","A375U9FUNWUDMA","Turn to find the yellow sign.","find the yellow sign on side of the road","2017-12-11 17:10:20+00",-4.63562996909296,100.13962074475205,2,2,3.0474489538409695,124.073,0,0
44,"3QGTX7BCHO18KRVYVK7YF5LCWAHZ5V","39U1BHVTDLQC7KXO1BZO34HV80GT3E","A1TCRUY62WUUDM","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","There is a snack stand with two umbrellas on top with an object with a brown tarp over it to it's right side and a man sitting with his back facing the tarp. This is along the side of the curb in front of the building with all the windows.","2017-12-11 17:12:39+00",-9.397989457524801,64.51595746192694,0,2,1,47.242,0,0
45,"356TQKY9XEW8NZ8UANMI0524O7687F","3ON104KXQKVPHXKMWU9I0TG0QUVW4T","ALSL7QA4X46HM","Turn to find the yellow sign.","Turn in 360 degrees to find objects","2017-12-11 17:14:24+00",-5.359292982406586,156.27648354189074,2,2,1.0000000000000002,61.335,0,0
46,"3QGTX7BCHO18KRVYVK7YF5LCWAHZ5V","3U4J9857OEAUCH4U31BTGRNP7V4B7D","AZ9TM606RHV1T","A row of umbrellas line the edge of the street along with chairs and what appears to be vendor booths. Midway down the street, a large brown tarp is visible and appears to be securing property or merchandise while a man sits in a chair with his back to the bungle secured by the brown tarp.","Behind the man sitting with a brown tarp behind him, there is a shop front that has an m&m mural in the window.","2017-12-11 17:19:15+00",-12.509288290292957,75.96075546607409,0,2,2.1424706084918017,15.753,0,0
47,"341H3G5YFZD9PK9XYE1MYAPLF270ZC","3H8DHMCCW9ABMT9Y0RR8FMGBG0GKDZ","A9YC3F3MGUABZ","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door. ","Please write a description that improves on the above description in the blue box above so that other people can find the object:","2017-12-11 17:20:46+00",-58.875290565425004,80.41200558581832,1,2,0.7933485695742147,12.942,0,0
48,"341H3G5YFZD9PK9XYE1MYAPLF270ZC","39N5ACM9HEM0UUTX13REP7JKJP7P9O","AW5R50DLBDZ5W","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door. ","The bench is located to the right of the front door of the white wood house with columns supporting the awning over the entry way.  There is a white SUV in the driveway near the bench and there is a small tree on the opposite side of the entry way.","2017-12-11 17:22:12+00",1.202910086865316,311.38626777547154,1,2,0.9999999999999997,46.448,0,0
49,"3E9ZFLPWOXRVRKQY1M277T96TWYIX0","3907X2AHF04PUA8YGUCZFKB6DKF2PT","A3LA5P3N3KI8U7","The bench is located in front of the white house. There are bricks on the patio. There is a white SUV in the driveway. The house appears to have a second story or attic and a tan roof. There are columns in front of the front door. ","There is a small tree in front of the window on your left side.","2017-12-11 21:01:26+00",-3.4885953444959767,318.12478033428494,1,2,0.9999999999999997,20.476,0,0
