"find_id","hit_id","assignment_id","worker_id","original","updated","time","pitch","heading","trial","gen","zoom","find_time","invalid_count","valid_count"
23,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","3B837J3LDOV3BM5BN1VUBXOPB1BRSV","AYKQ1UN34V8KL","Find the yellow sign.","It is an indicator line in the road","2017-12-02 17:24:45+00",-16.413952232801762,64.5119886187769,2,0,2.210644500749774,153.409,4,1
3,"334ZEL5JX5EXRPF2579PSIO0PCQSOZ","3F6KKYWMNB0CUZU1X4JO7EXF91CND9","A3UBVDU2LNHYE0","Find a brown tarp.","Find the brown tarp covering something box shaped.","2017-12-02 17:13:53+00",-11.429998311849886,81.11809696567018,0,0,1,14.944,0,6
4,"334ZEL5JX5EXRPF2579PSIO0PCQSOZ","39ASUFLU6X6MYZM5V5HHBY6YBRNXEW","A33IL6RDW1G3A0","Find a brown tarp.","find a brown tarp covering a stall ","2017-12-02 17:14:29+00",-10.324601177749287,79.83336978631372,0,0,0.9999999999999997,18.414,0,6
5,"334ZEL5JX5EXRPF2579PSIO0PCQSOZ","39LOEL67OS4T9050YDOTC8L8TTO838","AHEVIE2NY1W1Z","Find a brown tarp.","Find a brown tarp with rope","2017-12-02 17:14:37+00",-10.803933192949756,79.98358442914473,0,0,1,38.433,0,6
25,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","326O153BMIX80THO45G5HR36V9CEDC","A2RR852T518JJ","Find the yellow sign.","Find the yellow sign on the right side of the road, approximately halfway back in the space of the image.","2017-12-02 17:26:14+00",-1.768612893992895,63.47372840242415,2,0,1,9.878,0,5
26,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","3TE22NPXPBBD8V12MO3Z51X957P44J","A3MW7RAL0VZ27M","Find the yellow sign.","Vast view with visible mountains in the distance.","2017-12-02 17:26:20+00",-1.2216463813601024,62.710000370902875,2,0,1.0000000000000002,9.402,0,5
27,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","35BLDD71I6WS5586RDUC8NAVJMOZV1","A1D9FOXZ0UT0L2","Find the yellow sign.","giving direction for the route","2017-12-02 17:27:22+00",0.26099430058025064,273.60954143018,2,0,1,53.597,5,0
29,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","3TE22NPXPBBD8V12MO3Z51X957P44J","A3MW7RAL0VZ27M","Find the yellow sign.","Vast visible distance with mountainous view. ","2017-12-02 17:28:02+00",-1.0359945284269685,62.530990601759726,2,0,1.0000000000000002,21.988,0,5
34,"3X4Q1O9UBGLB8RVAH4BEXRS42YDO78","35L9RVQFCOH615JCG1E0CU479PYUHH","ALZCV7Y928GTF","Find the yellow sign.","caution animals are passed from here so drive slowly ","2017-12-02 17:30:57+00",-0.9369441801739953,62.15858094074767,2,0,2.612915278936328,215.585,0,5
28,"3ECKRY5B1PVKWFQD24QS4EPH0IRIZZ","3DIP6YHAPCRWJYLXNX5PVZP5KIFE86","A10VMEX3R3EML1","Find the trash can right next to a tree.","The trash can and tree are down the street from the starting location. They are both on the street side of the sidewalk.  The trash can is approximately 2-3 feet from the tree.","2017-12-02 17:27:35+00",-3.9601565879578544,13.027886135336995,1,0,0,75.081,3,2
31,"3ECKRY5B1PVKWFQD24QS4EPH0IRIZZ","324G5B4FB37TSU1K5LE4WAR6FXZ70Q","AYKQ1UN34V8KL","Find the trash can right next to a tree.","kindly use to throw your waste","2017-12-02 17:28:18+00",-12.529969314091176,228.15461651198126,1,0,2.972114251177463,84.51,1,4
32,"3ECKRY5B1PVKWFQD24QS4EPH0IRIZZ","3PZDLQMM0TK60LZUBPQTVKCZD6AC28","A8PKPWOOTOF81","Find the trash can right next to a tree.","trash is by street on top of grey cement","2017-12-02 17:28:52+00",-24.407942181402078,116.39973656536696,1,0,0,87.475,4,1
33,"3ECKRY5B1PVKWFQD24QS4EPH0IRIZZ","3DIP6YHAPCRWJYLXNX5PVZP5KIFE86","A10VMEX3R3EML1","Find the trash can right next to a tree.","The trash can and tree are down the street from the starting location.  They are on the street side of the sidewalk.  The trash can is approximately 2-3 feet from the tree. ","2017-12-02 17:30:16+00",-3.6640925407534723,10.33864705745987,1,0,0.39765542105060747,32.868,2,3
37,"dummy_hitId","dummy_assignment_id","dummy_workerId","Find the trash can right next to a tree.","asdasdasdasdasdasdasdasdasdasdasdasd","2017-12-02 18:58:35+00",0,25,1,0,0.9999999999999997,7.138,3,2
30,"334ZEL5JX5EXRPF2579PSIO0PCQSOZ","3DPNQGW4LLERNI5G5CWE2ZHN1YV646","ATTNJ2IHS8MH8","Find a brown tarp.","Good to work and no improvements are required.","2017-12-02 17:28:13+00",-11.448708890569833,75.78152916091003,0,0,0.03899413161586396,28.261,1,5
